,Open,High,Low,Close,Volume,Ticker,Daily_Return,Log_Return,MA_20,MA_50,Volatility_30
2023-01-27,97.30999755859375,100.31999969482422,97.30999755859375,99.37000274658203,33879800,GOOGL,0.01897053083673539,0.018792834133235115,,,
2023-01-30,97.4800033569336,98.29000091552734,96.4000015258789,96.94000244140625,27226200,GOOGL,-0.024454062976861146,-0.024758029281279244,,,
2023-01-31,96.87000274658203,98.87999725341797,96.81999969482422,98.83999633789062,29870700,GOOGL,0.019599688968780393,0.01941008846758024,93.04049949645996,,
2023-02-01,98.70999908447266,101.19000244140625,97.58000183105469,100.43000030517578,35531100,GOOGL,0.016086645347998862,0.015958626374414413,93.60599937438965,,
2023-02-02,105.80000305175781,107.8499984741211,105.61000061035156,107.73999786376953,69883800,GOOGL,0.07278699130121402,0.07025992698080347,94.5889991760254,,
2023-02-03,102.93000030517578,107.80999755859375,102.58000183105469,104.77999877929688,65309300,GOOGL,-0.02747353947616915,-0.027857995094822795,95.51799926757812,,
2023-02-06,102.4000015258789,104.36000061035156,101.87999725341797,102.9000015258789,31999600,GOOGL,-0.017942329407522717,-0.01810524466116076,96.29599952697754,,
2023-02-07,103.22000122070312,108.18000030517578,103.12000274658203,107.63999938964844,49010200,GOOGL,0.04606411849836012,0.04503466251964162,97.27699966430664,,
2023-02-08,102.05000305175781,103.13999938964844,98.04000091552734,99.37000274658203,94743500,GOOGL,-0.0768301439052379,-0.07994203530517709,97.82449989318847,,
2023-02-09,100.0,100.02999877929688,93.62999725341797,95.01000213623047,119455000,GOOGL,-0.043876426384636846,-0.044868113180296064,97.99900016784667,,
2023-02-10,95.44999694824219,96.75,94.25,94.56999969482422,54980700,GOOGL,-0.0046311170562374215,-0.004641873902489823,98.17100028991699,,
2023-02-13,94.73999786376953,95.19999694824219,93.83999633789062,94.61000061035156,50076100,GOOGL,0.0004229767966208442,0.0004228873671524424,98.29550018310547,,
2023-02-14,94.43000030517578,94.8499984741211,92.26000213623047,94.68000030517578,54726100,GOOGL,0.0007398762749459831,0.0007396027014269233,98.46500015258789,,
2023-02-15,94.48999786376953,97.12000274658203,94.1500015258789,96.94000244140625,50169000,GOOGL,0.02386989996774358,0.02358946773292744,98.7560001373291,,0.029824041347376883
2023-02-16,95.37000274658203,97.68000030517578,94.73999786376953,95.51000213623047,42462600,GOOGL,-0.01475139539056769,-0.014861279188735045,98.87900009155274,,0.02988240939545369
2023-02-17,94.8499984741211,95.55999755859375,93.20999908447266,94.3499984741211,34284100,GOOGL,-0.012145363167878509,-0.01221972077118763,98.69550018310547,,0.02966899030907817
2023-02-21,93.0,93.0999984741211,91.72000122070312,91.79000091552734,33629300,GOOGL,-0.02713298993105895,-0.027507886436870903,98.29550018310547,,0.030121619524867135
2023-02-22,91.69999694824219,92.11000061035156,90.61000061035156,91.6500015258789,30884000,GOOGL,-0.0015252139476202853,-0.0015263782704581779,97.99300041198731,,0.030108946383767324
2023-02-23,91.91999816894531,91.94000244140625,89.76000213623047,90.88999938964844,41206400,GOOGL,-0.00829243997356477,-0.008327013519291087,97.77650032043456,,0.030159571302827846
2023-02-24,89.44000244140625,89.88999938964844,88.58000183105469,89.12999725341797,36585100,GOOGL,-0.019364090087461427,-0.019554030088237,97.35700035095215,,0.029695751773874627
2023-02-27,89.87000274658203,90.16000366210938,89.33999633789062,89.87000274658203,27502300,GOOGL,0.008302541411058906,0.008268264904839926,96.88200035095215,,0.0297288055970773
2023-02-28,89.33000183105469,91.2300033569336,89.31999969482422,90.05999755859375,30142000,GOOGL,0.0021141071125532207,0.002111875532757209,96.53800010681152,,0.029661020092630174
2023-03-01,89.9800033569336,91.02999877929688,89.66999816894531,90.36000061035156,31111200,GOOGL,0.0033311465677381413,0.00332561058970634,96.11400032043457,,0.029622019011700758
2023-03-02,89.66000366210938,92.27999877929688,89.58999633789062,92.0,32204400,GOOGL,0.018149616850053008,0.01798687869457244,95.69250030517578,,0.029801488923296704
2023-03-03,92.4800033569336,93.7300033569336,92.44999694824219,93.6500015258789,35160100,GOOGL,0.017934799194335938,0.017775868134478394,94.98800048828124,,0.029730559362073018
2023-03-06,94.0199966430664,95.97000122070312,94.0,95.12999725341797,32639300,GOOGL,0.015803477879603456,0.01567990316296556,94.5055004119873,,0.028181246514994904
2023-03-07,94.9800033569336,95.66999816894531,93.52999877929688,93.86000061035156,27835500,GOOGL,-0.013350117520588678,-0.01344003147742603,94.05350036621094,,0.02804683597080806
2023-03-08,94.12000274658203,95.95999908447266,94.0,94.25,34103300,GOOGL,0.004155118123932988,0.004146509459061792,93.38400039672851,,0.027825200481685887
2023-03-09,94.05000305175781,95.52999877929688,91.9000015258789,92.31999969482422,28813500,GOOGL,-0.020477456818841167,-0.020690026873960918,93.03150024414063,,0.027689950396665986
2023-03-10,92.16999816894531,92.79000091552734,90.4000015258789,90.62999725341797,35941000,GOOGL,-0.01830591905321466,-0.018475545692909455,92.8125,,0.027462136565002137
2023-03-13,90.08999633789062,92.56999969482422,89.41999816894531,91.11000061035156,37335600,GOOGL,0.005296296717205218,0.005282320663579542,92.63950004577637,,0.02721315262266457
2023-03-14,92.55999755859375,94.36000061035156,92.44000244140625,93.97000122070312,36050200,GOOGL,0.031390633203734364,0.030908020960493485,92.60750007629395,,0.027569403076986267
2023-03-15,93.22000122070312,96.93000030517578,92.63999938964844,96.11000061035156,50622100,GOOGL,0.022773218706492404,0.022517779800422154,92.67900009155274,94.32239990234375,0.027655806678132836
2023-03-16,96.19999694824219,101.19000244140625,95.5,100.31999969482422,65492000,GOOGL,0.04380396480841564,0.042871698656842046,92.84799995422364,94.5463998413086,0.028675383122706448
2023-03-17,100.26000213623047,102.83999633789062,100.0999984741211,101.62000274658203,61028500,GOOGL,0.012958563155028413,0.012875319350965473,93.15349998474122,94.81719985961914,0.025352651262761598
2023-03-20,100.12000274658203,101.75,99.87000274658203,101.22000122070312,32960400,GOOGL,-0.003936247934143711,-0.003944015347720442,93.49700012207032,95.11759994506836,0.024885290405144016
2023-03-21,101.25,105.0999984741211,101.22000122070312,104.91999816894531,42110300,GOOGL,0.03655401011282944,0.0359017597009277,94.15349998474122,95.46919998168946,0.0255739573152396
2023-03-22,104.2699966430664,106.58999633789062,103.33000183105469,103.37000274658203,43427400,GOOGL,-0.014773117131277824,-0.014883326395969086,94.73950004577637,95.77620010375976,0.024252667203305177
2023-03-23,105.05999755859375,106.30000305175781,104.45999908447266,105.5999984741211,40797800,GOOGL,0.021572948324341645,0.021343545671759247,95.475,96.11980010986328,0.019918691304179177
2023-03-24,104.98999786376953,105.48999786376953,103.83999633789062,105.44000244140625,30393300,GOOGL,-0.0015151139680561476,-0.0015162629138934837,96.29050025939941,96.39820022583008,0.01794156822902661
2023-03-27,104.62000274658203,104.76000213623047,101.93000030517578,102.45999908447266,31120900,GOOGL,-0.028262550151111787,-0.028669624333061607,96.92000007629395,96.62480026245117,0.018814415347410223
2023-03-28,102.44000244140625,102.44999694824219,99.73999786376953,101.02999877929688,32057900,GOOGL,-0.01395666911920257,-0.014054979218534963,97.4685001373291,96.80300018310547,0.019059809204892062
2023-03-29,102.27999877929688,102.48999786376953,100.6500015258789,101.38999938964844,28779600,GOOGL,0.0035633041146323485,0.003556970587588478,98.02000007629394,97.0050001525879,0.019058476700910505
2023-03-30,100.91000366210938,101.16000366210938,99.77999877929688,100.88999938964844,33086200,GOOGL,-0.004931452835683192,-0.004943652574034168,98.46450004577636,97.20040008544922,0.018664100500559576
2023-03-31,101.30000305175781,103.88999938964844,101.04000091552734,103.7300033569336,36863400,GOOGL,0.028149509212669788,0.027760593435346734,98.9685001373291,97.41400009155274,0.01901623313602535
2023-04-03,102.38999938964844,104.52999877929688,101.93000030517578,104.36000061035156,25035400,GOOGL,0.0060734332693517246,0.006055064311086697,99.43000030517578,97.54080017089844,0.01880798236049628
2023-04-04,104.33000183105469,105.58000183105469,104.04000091552734,104.72000122070312,24420100,GOOGL,0.0034496033752979827,0.0034436671414255896,99.97300033569336,97.63940017700196,0.017894963949925072
2023-04-05,105.77999877929688,106.0999984741211,103.66000366210938,104.47000122070312,28290500,GOOGL,-0.0023873185359606364,-0.0023901727243327772,100.48400039672852,97.77480026245117,0.017905755559631302
2023-04-06,105.26000213623047,109.16999816894531,104.33000183105469,108.41999816894531,48711500,GOOGL,0.037809867924644136,0.03711259640951901,101.28900032043457,98.03880020141601,0.0187270667117814
2023-04-10,106.9800033569336,107.58999633789062,105.12000274658203,106.44000244140625,27067400,GOOGL,-0.01826227412818926,-0.01843108789724676,102.07950057983399,98.21720031738282,0.01867648967743496
2023-04-11,106.55000305175781,106.7300033569336,104.68000030517578,105.3499984741211,26311800,GOOGL,-0.010240548123673587,-0.01029334328011517,102.79150047302247,98.3368002319336,0.018906541503620783
2023-04-12,106.58000183105469,106.75,104.33999633789062,104.63999938964844,24370300,GOOGL,-0.006739431369304327,-0.006762243890279412,103.32500038146972,98.49080017089844,0.019029636177898338
2023-04-13,105.83999633789062,107.48999786376953,105.83999633789062,107.43000030517578,24843600,GOOGL,0.026662852941523818,0.026313593643127083,103.89100036621093,98.66260025024414,0.019423833445654702
2023-04-14,106.88999938964844,108.94000244140625,106.83999633789062,108.87000274658203,26578000,GOOGL,0.013404099760920163,0.013315059602032008,104.31850051879883,98.83140029907227,0.019340330054805902
2023-04-17,104.66000366210938,106.16000366210938,104.5199966430664,105.97000122070312,37571200,GOOGL,-0.026637287156401346,-0.026998488415105222,104.53600044250489,98.79600036621093,0.020074645841515405
2023-04-18,106.48999786376953,106.54000091552734,104.06999969482422,104.5,26596400,GOOGL,-0.013871861883266057,-0.01396897530120632,104.70000038146972,98.790400390625,0.020219962787537425
2023-04-19,103.58000183105469,104.9800033569336,103.06999969482422,104.18000030517578,20905700,GOOGL,-0.003062198036595354,-0.003066896158507629,104.66300048828126,98.81600036621094,0.0200134590411782
2023-04-20,103.91000366210938,106.25,103.87000274658203,105.29000091552734,27820800,GOOGL,0.010654642033979922,0.010598281317602416,104.75900039672851,98.76900039672852,0.020053971183647896
2023-04-21,105.47000122070312,106.0,104.77999877929688,105.41000366210938,25800100,GOOGL,0.0011397354500766177,0.0011390864447113438,104.74950065612794,98.88980041503906,0.01952966127450934
2023-04-24,105.48999786376953,106.62999725341797,104.69999694824219,105.97000122070312,23542800,GOOGL,0.0053125655928143445,0.005298503697400243,104.77600059509277,99.10900039672852,0.019043928012697196
2023-04-25,105.83000183105469,106.69000244140625,103.83999633789062,103.8499984741211,46664100,GOOGL,-0.020005687667840166,-0.020208511077055274,104.84550056457519,99.29460037231445,0.019600801931774738
2023-04-26,104.91999816894531,106.3499984741211,102.62999725341797,103.70999908447266,53347600,GOOGL,-0.0013480923611502993,-0.0013490018551372183,104.97950057983398,99.47660034179688,0.01895603750796937
2023-04-27,104.44999694824219,108.37000274658203,103.54000091552734,107.58999633789062,50089200,GOOGL,0.0374119881175361,0.03672913879430074,105.2895004272461,99.73480026245117,0.019646052992030053
2023-04-28,107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,36139800,GOOGL,-0.0023236361047440646,-0.0023263399364103357,105.6120002746582,99.94280014038085,0.018169157204682894
2023-05-01,106.83999633789062,107.98999786376953,106.81999969482422,107.19999694824219,26681700,GOOGL,-0.0013042611740710086,-0.00130511246295864,105.78549995422364,100.1766000366211,0.01807010117722764
2023-05-02,107.13999938964844,107.19999694824219,103.70999908447266,105.31999969482422,30997200,GOOGL,-0.017537288310984334,-0.017692888438307686,105.83349990844727,100.39600006103515,0.01839039954788221
2023-05-03,105.52999877929688,107.48999786376953,104.95999908447266,105.41000366210938,21795400,GOOGL,0.0008545762205274254,0.0008542112781683215,105.86800003051758,100.66840011596679,0.01715667743480738
2023-05-04,105.48999786376953,105.5999984741211,103.97000122070312,104.69000244140625,23419500,GOOGL,-0.006830482835491369,-0.006853917357069822,105.87900009155274,100.92920013427734,0.016976444823647633
2023-05-05,104.81999969482422,105.87999725341797,104.11000061035156,105.56999969482422,26639300,GOOGL,0.008405742983055964,0.008370611459258081,105.73650016784669,101.22280014038085,0.016580067923097172
2023-05-08,105.18000030517578,107.95999908447266,105.16000366210938,107.7699966430664,26511400,GOOGL,0.02083922472863331,0.020625058348825418,105.8029998779297,101.59560012817383,0.01700091626636887
2023-05-09,108.38999938964844,110.1500015258789,107.19000244140625,107.3499984741211,36360100,GOOGL,-0.003897171587898818,-0.0039047853489514346,105.90299987792969,101.94520004272461,0.016120503529084312
2023-05-10,107.97000122070312,112.94000244140625,107.93000030517578,111.75,63153400,GOOGL,0.04098743910964853,0.04016972338294418,106.25849990844726,102.37900009155274,0.01735651102530798
2023-05-11,115.4000015258789,117.91999816894531,114.41000366210938,116.56999969482422,78900000,GOOGL,0.04313198832057474,0.04222771482010128,106.71549987792969,102.90320007324219,0.018803714866096794
2023-05-12,116.68000030517578,118.02999877929688,116.11000061035156,117.51000213623047,41102300,GOOGL,0.008063845276375936,0.008031506211207752,107.1474998474121,103.4134001159668,0.018720582858375086
2023-05-15,116.11000061035156,118.4800033569336,116.01000213623047,116.51000213623047,36266800,GOOGL,-0.0085099138951652,-0.008546329957969171,107.67449989318848,103.87060012817383,0.018368341743878528
2023-05-16,116.48999786376953,120.75,116.43000030517578,119.51000213623047,45035600,GOOGL,0.02574886228645168,0.025422943186681184,108.425,104.35820022583007,0.018789818618381436
2023-05-17,119.61000061035156,121.66999816894531,118.88999938964844,120.83999633789062,33323600,GOOGL,0.011128727118120851,0.011067258459331427,109.25799980163575,104.89780014038087,0.0188245087921918
2023-05-18,120.94999694824219,123.30999755859375,120.83000183105469,122.83000183105469,35234200,GOOGL,0.01646810289202305,0.01633397424519919,110.1349998474121,105.46940017700196,0.018885642499428514
2023-05-19,123.55000305175781,125.97000122070312,122.1500015258789,122.76000213623047,41353400,GOOGL,-0.0005698908554971904,-0.0005700533050127076,111.00249977111817,106.07820022583007,0.017901504801576307
2023-05-22,122.94000244140625,126.43000030517578,122.73999786376953,125.05000305175781,35253000,GOOGL,0.018654291916564647,0.01848243457471137,111.9564998626709,106.76660034179687,0.017562529711197962
2023-05-23,124.16000366210938,124.62999725341797,122.20999908447266,122.55999755859375,34046300,GOOGL,-0.019912078627726704,-0.020112995655737757,112.89199981689453,107.39560028076171,0.017946626715546803
2023-05-24,121.12000274658203,121.91000366210938,119.86000061035156,120.9000015258789,34182600,GOOGL,-0.013544354322634788,-0.013636915830443887,113.75149993896484,107.93420028686523,0.018144784598847673
2023-05-25,124.5199966430664,125.31999969482422,121.95999908447266,123.4800033569336,42317000,GOOGL,0.021339965248076798,0.021115456578262352,114.54600028991699,108.48160034179688,0.01795046976018412
2023-05-26,123.16999816894531,125.26000213623047,122.44999694824219,124.61000061035156,35635900,GOOGL,0.009151257067523622,0.009109638032861519,115.40950050354004,108.96740036010742,0.017896942438577187
2023-05-30,125.63999938964844,125.66000366210938,122.0,123.66999816894531,35076700,GOOGL,-0.007543555387224399,-0.007572151904878239,116.23300056457519,109.40840026855469,0.01706558699198489
2023-05-31,122.75,124.05999755859375,122.5,122.87000274658203,37325800,GOOGL,-0.006468791414312225,-0.006489804714951977,117.11050071716309,109.84140029907226,0.016830693232753696
2023-06-01,122.81999969482422,124.41999816894531,122.62000274658203,123.72000122070312,30772700,GOOGL,0.006917868113620829,0.006894049450487767,118.02600059509277,110.21740036010742,0.016753094142214237
2023-06-02,123.98999786376953,126.1500015258789,123.76000213623047,124.66999816894531,26980100,GOOGL,0.0076786044202141746,0.007649273986143381,119.02500038146972,110.64340026855469,0.016732648635156663
2023-06-05,124.01000213623047,127.43000030517578,123.83999633789062,126.01000213623047,32305500,GOOGL,0.010748407692035666,0.010691054164794572,120.04700050354003,111.05160034179687,0.01673270027155544
2023-06-06,126.01000213623047,128.2899932861328,125.36000061035156,127.30999755859375,26638300,GOOGL,0.010316605033922954,0.010263752062225948,121.02400054931641,111.48900024414063,0.016749496565241363
2023-06-07,126.97000122070312,129.0399932861328,122.12000274658203,122.5,52539000,GOOGL,-0.03778177402273508,-0.0385140079119105,121.78150062561035,111.88980026245117,0.017980239095787894
2023-06-08,122.2300033569336,123.2300033569336,121.23999786376953,122.13999938964844,29389200,GOOGL,-0.0029387804926658267,-0.0029431071869402328,122.30100059509277,112.3120002746582,0.018003996457122914
2023-06-09,122.25,123.76000213623047,121.91000366210938,122.2300033569336,23778300,GOOGL,0.0007368918268784164,0.0007366204554022549,122.58400077819825,112.72880035400391,0.016987480856165124
2023-06-12,122.79000091552734,124.05000305175781,121.66000366210938,123.63999938964844,28306400,GOOGL,0.011535596776491852,0.011469569074149968,122.89050064086913,113.1838003540039,0.01698676755628589
2023-06-13,124.9800033569336,125.16000366210938,123.18000030517578,123.83000183105469,22278300,GOOGL,0.0015367392619234366,0.0015355596864558589,123.25650062561036,113.58580032348632,0.01695910049579366
2023-06-14,123.0999984741211,124.05000305175781,121.44999694824219,123.66999816894531,30592300,GOOGL,-0.0012921235544167686,-0.0012929590658569334,123.4645004272461,113.9720002746582,0.016468342234829375
2023-06-15,123.13999938964844,125.45999908447266,122.4000015258789,125.08999633789062,35246300,GOOGL,0.011482155655937243,0.011416736002860521,123.6770004272461,114.37940017700195,0.016479302861518993
2023-06-16,125.93000030517578,126.11000061035156,123.27999877929688,123.52999877929688,45535600,GOOGL,-0.012471001712878071,-0.012549417283966163,123.71200027465821,114.76060012817383,0.016660184382152117
2023-06-20,122.93000030517578,124.56999969482422,122.13999938964844,123.0999984741211,26097500,GOOGL,-0.003480938309924464,-0.0034870108719211057,123.72900009155273,115.05420013427734,0.016733933793387945
2023-06-21,122.4000015258789,122.66000366210938,120.0999984741211,120.55000305175781,30306300,GOOGL,-0.020714829033075532,-0.020932390852499306,123.50400009155274,115.33640014648438,0.017116077263469046
2023-06-22,120.0,123.23999786376953,118.83000183105469,123.1500015258789,26952200,GOOGL,0.02156780098134714,0.021338507014489784,123.53350028991699,115.69240020751953,0.01734679532117709
2023-06-23,121.37999725341797,122.79000091552734,121.05999755859375,122.33999633789062,34913600,GOOGL,-0.006577386747478542,-0.006599113076405469,123.60550003051758,116.04640014648437,0.016043563654025376
2023-06-26,120.76000213623047,122.0,118.2699966430664,118.33999633789062,33969900,GOOGL,-0.03269576687702691,-0.03324221757766285,123.34849967956544,116.26460006713867,0.01549047112015761
2023-06-27,117.08000183105469,119.08000183105469,116.0999984741211,118.33000183105469,39535900,GOOGL,-8.445586568550656e-05,-8.44594322829457e-05,123.03449974060058,116.45380004882813,0.015426739663825894
2023-06-28,117.08999633789062,120.38999938964844,116.8499984741211,120.18000030517578,27091400,GOOGL,0.015634230081078115,0.015513274574499667,122.85999984741211,116.73800003051758,0.015577771107419128
2023-06-29,119.23999786376953,120.05999755859375,118.30000305175781,119.0999984741211,24090900,GOOGL,-0.008986535432785936,-0.00902715789559571,122.67149963378907,117.03,0.014965398789648218
2023-06-30,120.16999816894531,121.08000183105469,119.69000244140625,119.69999694824219,29532200,GOOGL,0.005037770628111948,0.005025123519365804,122.47049942016602,117.34039993286133,0.014850007043150816
2023-07-03,119.23999786376953,120.19000244140625,118.81999969482422,119.9000015258789,14467900,GOOGL,0.0016708820612851838,0.0016694876908567673,122.2319995880127,117.63259994506836,0.01451905051258792
2023-07-05,119.23999786376953,122.61000061035156,119.2300033569336,121.75,27584800,GOOGL,0.015429511681213759,0.01531168720296794,122.01899948120118,117.95939987182618,0.01481489263361904
2023-07-06,119.80000305175781,120.30000305175781,118.4000015258789,120.11000061035156,24745200,GOOGL,-0.01347022085953542,-0.013561767314695373,121.65899963378907,118.24219985961913,0.014566366145358053
2023-07-07,120.0999984741211,121.05000305175781,119.4000015258789,119.4800033569336,21709500,GOOGL,-0.005245169013542328,-0.005258973203898321,121.50799980163575,118.55479995727539,0.014158456345127366
2023-07-10,118.30000305175781,118.30999755859375,116.13999938964844,116.44999694824219,35315200,GOOGL,-0.025359945794775296,-0.02568705132034929,121.22349967956544,118.80959991455079,0.014681311181091066
2023-07-11,116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,23078800,GOOGL,0.005925310944515871,0.005907825327434819,120.96899948120117,119.00059997558594,0.014126527917483861
2023-07-12,118.80000305175781,120.33000183105469,118.41000366210938,118.93000030517578,30404400,GOOGL,0.01528086840408105,0.015165291853974907,120.73349952697754,119.23240005493165,0.01433110726785701
2023-07-13,120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,44297900,GOOGL,0.04717060956828578,0.04609186949041152,120.76899948120118,119.57920013427734,0.016798492684996683
2023-07-14,124.80000305175781,126.77999877929688,123.48999786376953,125.41999816894531,33283100,GOOGL,0.007065980784879411,0.007041133719913869,120.85649948120117,119.98120010375976,0.0167902374836688
2023-07-17,125.94000244140625,127.0999984741211,124.19999694824219,124.6500015258789,25716200,GOOGL,-0.006139345035145016,-0.006158268304617407,120.83449974060059,120.36600006103515,0.016795984490076646
2023-07-18,124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623047,26193600,GOOGL,-0.0071399869936115135,-0.007165598684989536,120.84599990844727,120.74740005493165,0.016792020030168678
2023-07-19,124.5999984741211,125.18000030517578,121.80000305175781,122.02999877929688,37224000,GOOGL,-0.01397869527369,-0.014077317385439485,120.79249992370606,121.07660003662109,0.016847532912774486
2023-07-20,121.41999816894531,124.08999633789062,118.22000122070312,119.19999694824219,37906800,GOOGL,-0.02319103383892529,-0.02346417711119061,120.72499961853028,121.3052000427246,0.017183428527613707
2023-07-21,120.62000274658203,120.98999786376953,118.7300033569336,120.0199966430664,72937900,GOOGL,0.006879192246794119,0.006855638562327525,120.56849937438965,121.55860000610352,0.015864992744206947
2023-07-24,121.66000366210938,123.0,120.9800033569336,121.52999877929688,29686100,GOOGL,0.012581254611438997,0.012502768246668256,120.52799949645996,121.75419998168945,0.0160368754892133
2023-07-25,121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,52509600,GOOGL,0.005595328824208101,0.00557973312023204,120.72149963378907,121.86699996948242,0.01606952185837231
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,61682100,GOOGL,0.057769456189164625,0.05616240438805053,121.26849975585938,122.10220001220704,0.019128110288195582
2023-07-27,131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,44952100,GOOGL,0.0010055667960640058,0.0010050615524491006,121.7294994354248,122.35999984741211,0.019128474140528248
2023-07-28,130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,36591200,GOOGL,0.02457502383743715,0.024277915725206205,122.40349960327148,122.62139984130859,0.01956955181636411
2023-07-31,132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,28055500,GOOGL,0.0010559615908500852,0.0010554044555838775,123.05449981689453,122.85899993896484,0.01949706456700962
2023-08-01,130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,23166800,GOOGL,-0.008815537659615402,-0.008854624395006803,123.63699989318847,123.03339996337891,0.019413737712115086
2023-08-02,129.4499969482422,130.08999633789062,127.55999755859375,128.3800048828125,26273300,GOOGL,-0.02409728692821156,-0.024392376767074102,123.9685001373291,123.14580001831055,0.019981249804721074
2023-08-03,127.97000122070312,129.38999938964844,127.41999816894531,128.4499969482422,20089500,GOOGL,0.0005451944443652934,0.0005450458798694493,124.38549995422363,123.21379989624023,0.019534859280131545
2023-08-04,129.27999877929688,131.50999450683594,127.91000366210938,128.11000061035156,26147200,GOOGL,-0.0026469158892049593,-0.002650425164940209,124.81699981689454,123.32479995727539,0.01920883746924604
2023-08-07,129.16000366210938,131.61000061035156,129.02000427246094,131.52999877929688,22746300,GOOGL,0.026695793869732976,0.026345678567271377,125.57099990844726,123.53739990234375,0.019681552100051587
2023-08-08,130.6199951171875,131.50999450683594,129.5399932861328,131.39999389648438,23535200,GOOGL,-0.0009884048051322925,-0.0009888935992725578,126.28399963378907,123.69579971313476,0.01853884382605726
2023-08-09,131.66000366210938,132.0399932861328,129.0,129.66000366210938,24912900,GOOGL,-0.013241935427681595,-0.01333039160982838,126.82049980163575,123.79679977416993,0.018784471354840585
2023-08-10,131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,20857800,GOOGL,0.00023136494253894746,0.00023133818179821468,127.07799987792968,123.91719985961915,0.018643444343176094
2023-08-11,128.66000366210938,129.92999267578125,128.1699981689453,129.55999755859375,19591100,GOOGL,-0.0010024279463733965,-0.0010029307132870505,127.28499984741211,124.05099975585938,0.018527385649490417
2023-08-14,129.38999938964844,131.3699951171875,128.9600067138672,131.3300018310547,24695600,GOOGL,0.013661657192147292,0.01356917808016197,127.6189998626709,124.20319976806641,0.018627155671438102
2023-08-15,131.10000610351562,131.4199981689453,129.27999877929688,129.77999877929688,19770700,GOOGL,-0.011802353081147188,-0.01187255375238252,127.91999969482421,124.30539978027343,0.018828147473072526
2023-08-16,128.6999969482422,130.27999877929688,127.87000274658203,128.6999969482422,25216100,GOOGL,-0.008321789499253551,-0.008356608897181818,128.25349960327148,124.35919967651367,0.01877857619917455
2023-08-17,129.8000030517578,131.99000549316406,129.2899932861328,129.9199981689453,33446300,GOOGL,0.009479419189059923,0.009434771429759795,128.78949966430665,124.4113996887207,0.01859231987455331
2023-08-18,128.50999450683594,129.25,126.37999725341797,127.45999908447266,30504800,GOOGL,-0.018934722284045358,-0.019116279616370673,129.16149978637696,124.51059967041016,0.01896054862619869
